id	name	birthYear
nm1503430	Blackhorse Lowe	NULL
nm1503432	Catalina Sandino Moreno	1981
nm1503440	Ernest Quiroz	1974
nm1503442	Jim Rubino	NULL
nm1503445	Eve Shopsin	NULL
nm1503446	Kenny Shopsin	NULL
nm1503447	Sheldon Silentwalker	NULL
nm1503455	Enid Zentelis	NULL
nm1503462	Henry Darger	1892
nm1503466	Orlando TobÃƒÂ³n	NULL
nm1503472	Miguel Cordova	NULL
nm1503476	Arvind Sinha	NULL
nm1503477	Eric Frith	NULL
nm1503493	Christian Van Gregg	NULL
nm1503519	Rafael RodrÃƒÂ­guez	1984
nm1503559	Javier Rebollo	NULL
nm1503579	Daniel OConnor	NULL
nm1503618	Patrick M. Brady	NULL
nm1503627	Brian Cameron	NULL
nm1503659	Nicolas Denis	NULL
nm1503802	Fred Rosenberg	1970
nm1503823	Ian Smith	NULL
nm1503830	Rob Taylor	1982
nm1503852	Chris R. Wright	1981
nm1503952	Misa Uehara	1983
nm1504025	Frank DAmato	NULL
nm1504030	Dan Masucci	NULL
nm1504047	Daniel Ross	NULL
nm1504063	Bing Wang	NULL
nm1504072	Paul Kelly	NULL
nm1504104	Daniel Mason	NULL
nm1504171	David Berman	NULL
nm1504267	Peter Hawkins	NULL
nm1504355	Dale Roberts	NULL
nm1504431	Sean Bradley	NULL
nm1504451	Peter Hintz	NULL
nm1504457	Kazuo Kato	NULL
nm1504472	Keith Weiner	NULL
nm1504559	Mark Bowers	NULL
nm1504607	Asty Ananta	NULL
nm1504644	Hans-Laurin Beyerling	1997
nm1504659	Ari Borovoy	1979
nm1504669	Achim Buchner	NULL
nm1504683	Supakson Chaimongkol	1982
nm1504684	Pimpan Chalaikupp	NULL
nm1504743	Morris Elfenbaum	NULL
nm1504747	Tasuku Emoto	NULL
nm1504751	Leonard Estranero	NULL
nm1504753	Eka Evaliona	NULL
nm1504783	Xiaoer Gan	NULL
nm1504823	Daichi Harashima	1997
nm1504844	Corry op t Hoog	NULL
nm1504856	Frederik Jacobi	1973
nm1504868	Dong-won Gang	1981
nm1504885	Okan Kornelius	NULL
nm1504914	C.K. Lichenstein II	1968
nm1504991	Apichai Nipattahuttapong	NULL
nm1504993	Jamie Linck OBrien	NULL
nm1504994	Cosimo Michael Occhipinti	NULL
nm1504999	Trudie Oosterhof	NULL
nm1505017	Pete O. Partida	NULL
nm1505044	Pierre Franklin Radimak	NULL
nm1505047	Sherif Ramzy	NULL
nm1505137	Watchara Tangkaprasert	NULL
nm1505155	Nak-rob Traipoe	NULL
nm1505231	Evelien van Breemen	NULL
nm1505267	Debora Balardini	NULL
nm1505299	Akekaphan Bunluerit	NULL
nm1505350	StÃƒÂ©fani de Loppinot	NULL
nm1505433	Shuli Hu	NULL
nm1505446	Jadu	NULL
nm1505470	Metinee Kingpayom	NULL
nm1505473	Jaime Kleiman	NULL
nm1505574	Miguelangel Aponte-Rios	1971
nm1505603	ElemÃƒÂ©r BalÃƒÂ¡zs	1967
nm1505636	David Benavente	NULL
nm1505731	Vincent Calianno	1979
nm1505732	Walter Calienno	NULL
nm1505754	Peter Chi-Keung Chan	NULL
nm1505876	Dagmar Diebels	NULL
nm1505911	Alfredo Dusmet	NULL
nm1505979	Senna Feng	NULL
nm1506004	Mario Framingheddu	NULL
nm1506005	Michelangelo Frammartino	NULL
nm1506012	Eko Fresh	1983
nm1506025	Kid Galahad	NULL
nm1506038	Domingo Garrido	NULL
nm1506058	Fabrizio Gianuario	NULL
nm1506110	Edin H.-Hadzimahovic	NULL
nm1506112	Won-jun Ha	NULL
nm1506155	Francis C. Henville	NULL
nm1506178	Jason Hocking	NULL
nm1506228	Miron Jakupovic	NULL
nm1506345	Tito Kurnianto	NULL
nm1506436	Marisa Mallikamarl	NULL
nm1506515	Somerset Meadows	NULL
nm1506528	J.P. Mendonca	NULL
nm1506821	Aleksandr Potyomkin	1958
nm1506824	Victor Pozas	NULL
nm1506828	Chossy Pratama	NULL
nm1506930	Universindo RodrÃƒÂ­guez DÃƒÂ­az	NULL
nm1507003	Daoud Sarkhosh	NULL
nm1507013	Anish Savjani	NULL
nm1507024	Pieter Schlosser	1980
nm1507084	Amie Siegel	NULL
nm1507127	Arasch Dadfar Spanta	NULL
nm1507173	Guntoro Sulung	NULL
nm1507203	Souhail Taheri	NULL
nm1507245	Ben Timlett	NULL
nm1507352	Leila Vestgaard	NULL
nm1507361	Srdjan Vilotijevic	NULL
nm1507391	Lakana Wattanawongsiri	NULL
nm1507441	Zili Wu	NULL
nm1507453	Musfar Yasin	NULL
nm1507503	Valeria dAngelo	NULL
nm1507556	David Annen	NULL
nm1507595	Ozzy Benn	1973
nm1507680	Steven Cheung	1984
nm1507712	Logan Creighton	NULL
nm1507729	Yunita David	NULL
nm1507746	Mark Dionisio	NULL
nm1507759	Benjamin Dunn	1980
nm1507766	Andrew Dwyer	1978
nm1507782	Dave Emery Jr.	NULL
nm1507804	Luis Fernandez-Gil	NULL
nm1507817	Mark Forte	NULL
nm1507850	Gerrence George	NULL
nm1507867	Greg Gosser	NULL
nm1507882	Xiaodong Guo	1974
nm1507884	Dale Gustum	NULL
nm1507917	Matt Higgins	NULL
nm1507951	Greg James	NULL
nm1508003	Yoo Gong	1979
nm1508005	Chase Korte	1982
nm1508045	Jong-hyuk Lee	1974
nm1508115	Jaydy Michel	1973
nm1508142	Ryan MuÃƒÂ±oz	NULL
nm1508202	Matthew Pevic	NULL
nm1508214	Michael J. Prosser	NULL
nm1508311	Robert Severson	1981
nm1508429	Calvin Walton	NULL
nm1508465	Teri Youngman	NULL
nm1508467	Matt Zak	NULL
nm1508510	Simone Bargetze	NULL
nm1508544	Lisa Burdette	NULL
nm1508558	Gloria Chan	NULL
nm1508576	Bete Correia	NULL
nm1508622	Maria Ehrich	1993
nm1508630	Candela FernÃƒÂ¡ndez	NULL
nm1508655	Aki FujÃƒÂ®	NULL
nm1508661	Yani Garcia	NULL
nm1508691	Noami Halsey	NULL
nm1508861	Raja Montero	NULL
nm1508878	Sang-mi Nam	1984
nm1508885	Kary Ng	1986
nm1508902	Jaimi Paige	NULL
nm1508908	Mia Parissi	NULL
nm1508924	Michelle Porras	NULL
nm1508979	Eriko SatÃƒÂ´	1981
nm1509063	Rose Valencia	NULL
nm1509090	Miki Yeung	1985
nm1509105	David Acevedo	NULL
nm1509119	Dauro Aquino	NULL
nm1509136	Tamar Barnoon	NULL
nm1509177	Thomas Callicoat	NULL
nm1509181	Roberto Carminati	NULL
nm1509192	Arrow Chen	NULL
nm1509196	Hyeon-gi Choi	NULL
nm1509215	Kaloor Dennis	NULL
nm1509259	Bruce Geisert	1959
nm1509266	Schy Gleason	NULL
nm1509307	Seth Hurwitz	NULL
nm1509324	Robin Khosla	NULL
nm1509328	Tobias Kniebe	NULL
nm1509391	Claudio Mercado	NULL
nm1509395	Aaron Mighty	NULL
nm1509445	Kevin Pittman	NULL
nm1509561	Paul Wittenberger	NULL
nm1509569	Tony Zappa	NULL
nm1509697	Koen Wooten	NULL
nm1509740	Antonio Onetti	NULL
nm1509743	Endre BognÃƒÂ¡r	NULL
nm1509762	Joe Masucci	NULL
nm1509770	KlÃƒÂ¡ra PÃƒÂ©ter	NULL
nm1509773	Julio RoldÃƒÂ¡n	NULL
nm1509784	Diego Acosta	NULL
nm1509788	Matthias Beine	NULL
nm1509791	Johnny Bregar	NULL
nm1509804	Marc Fantini	NULL
nm1509807	Sean R. Ferguson	NULL
nm1509811	Stephen Greaves	NULL
nm1509816	Corey Allen Jackson	1968
nm1509852	Atom Smith	NULL
nm1509885	Hyeong-jun Bae	NULL
nm1509886	Jan Balej	1958
nm1509902	Jessica Eisner	NULL
nm1509903	Kieran Evans	NULL
nm1509905	Elmar Fischer	NULL
nm1509927	Kim Moir	NULL
nm1509945	David Scheinmann	NULL
nm1509947	Rajesh Seth	NULL
nm1509950	Tyson Smith	NULL
nm1509967	Arnie Benn	1969
nm1509981	Cristian Frascino	NULL
nm1510016	Simon Thorne	NULL
nm1510046	Benjamin Bryan	1994
nm1510056	Emma Hayden	NULL
nm1510251	Junji Aoki	NULL
nm1511034	Fred Challa	1965
nm1511067	Michael Amtmann	NULL
nm1511088	Ron Bruland	NULL
nm1511100	Michael Culpepper	NULL
nm1511103	Jay Dean	NULL
nm1511113	Michael Gamburg	NULL
nm1511131	Omar Jundi	NULL
nm1511137	Wi-jin Kim	NULL
nm1511146	Honghe Li	NULL
nm1511155	M.C.D.	NULL
nm1511164	Deborah Moir	NULL
nm1511212	Lisa Thrasher	NULL
nm1511219	Matthew L. Weiner	NULL
nm1511272	Walter Flores	NULL
nm1511295	Russ Lasson	NULL
nm1511405	Daniel Botti	NULL
nm1511407	Alex Buresch	NULL
nm1511444	Yeon-seon Park	NULL
nm1511445	Kevin Pearce	NULL
nm1511489	Mike Bernardo	NULL
nm1511626	Anonymous	NULL
nm1511776	David Brooks	NULL
nm1511791	Guglielmo Carbonaro	NULL
nm1511798	Jae-Won Choi	NULL
nm1511815	Luke Davis	NULL
nm1511955	Chris Nolan	NULL
nm1512074	William	1973
nm1512112	Angela Bennett	NULL
nm1512353	JoÃƒÂ£o Ribeiro	NULL
nm1512361	Sebastian Vogel	NULL
nm1512373	Carl Jones	NULL
nm1512375	Stewart Marshall	NULL
nm1512380	Mike ONeill	NULL
nm1512423	Jack Kenny	NULL
nm1512792	Ryan Cooper	NULL
nm1512818	Vicente MartÃƒÂ­nez	NULL
nm1512854	Holly Woods	NULL
nm1512871	James Manley	1977
nm1512926	Lola Mayo	NULL
nm1512987	Sun-yeong Ahn	1976
nm1513037	Rica Amabis	NULL
nm1513066	Aida Angotti	NULL
nm1513114	Falesyia Atkins	NULL
nm1513143	Maria Mariana Azevedo	1995
nm1513170	Mark Bajcar	NULL
nm1513235	Mikhail Basmadjian	NULL
nm1513369	Erik Bocek	NULL
nm1513392	Silas Borsos	NULL
nm1513404	Brandy Bourdeaux	NULL
nm1513419	Dinarte Branco	NULL
nm1513436	Ralf Brings	NULL
nm1513441	Joseph O. Brodie Jr.	NULL
nm1513472	Ravindra Bundela	NULL
nm1513625	Krishna Chauhan	NULL
nm1513731	Rodolphe Coster	NULL
nm1513735	AurÃƒÂ©lie Coulibaly	NULL
nm1513736	Sonia Couling	1974
nm1513947	Leonardo Domingues	1973
nm1514183	Walter Forsyth	NULL
nm1514271	Rohitashv Gour	NULL
nm1514542	Cliff Hensley	1980
nm1514571	Pia Hierzegger	NULL
nm1514628	Frank Hryniewicz	NULL
nm1514682	Rais Ismagilov	NULL
nm1514764	Balram Joshi	NULL
nm1514845	Ramona Katigbak	NULL
nm1514889	Salaam Khamboshi	NULL
nm1514963	Tomas Koolhaas	NULL
nm1515174	Lhasa	1972
nm1515245	Iva Lukic	NULL
nm1515304	Grigoriy Malygin	1970
nm1515451	Lauren Mercovich	1973
nm1515581	Vitaly Mukhametzyanov	NULL
nm1515741	Christy Oldham	1972
nm1515761	Ram Oren	NULL
nm1515783	Catherine Owens	NULL
nm1515811	Pallav Pandya	NULL
nm1515827	Sol-mi Park	1978
nm1515842	Yuriy Patrenin	NULL
nm1515889	Nikolay Petrov	NULL
nm1515955	Carsten Pontoppidan	NULL
nm1516009	Harihara Puthran	NULL
nm1516023	Nick Quested	1969
nm1516144	Amy Salko Robertson	NULL
nm1516274	Sawan Kumar Sawan	NULL
nm1516275	Renu Saxena	NULL
nm1516278	MÃƒÂ¼jdat Saylav	NULL
nm1516296	Mara Scherzinger	1989
nm1516402	Ashney Shroff	NULL
nm1516472	Roland Solenthaler	NULL
nm1516477	Natthorn Somkanae	NULL
nm1516484	Florian Sonnefeld	1976
nm1516502	Pamela Spence	NULL
nm1516566	Norma Jean Straw	NULL
nm1516568	Robert Striegler	NULL
nm1516751	Dennis Todorovic	1977
nm1516827	Antonio P. Tuviera	NULL
nm1516972	Ricardo Vizcarra	NULL
nm1517001	Raimund Wallisch	NULL
nm1517011	Belle Wechter	NULL
nm1517094	Tatiana Yankina	NULL
nm1517134	Jin-seo Yoon	1983
nm1517153	Ricardo Zamudio	NULL
nm1517207	Renato de Leon	NULL
nm1517227	Arnel del Rosario	NULL
nm1517260	Harro von Brunn	NULL
nm1517310	Phil Amador	NULL
nm1517345	Mark Baliban	NULL
nm1517346	Deepak Bandhu	NULL
nm1517443	Erdal Celik	NULL
nm1517500	Chad Dickson	NULL
nm1517502	Alain Dion	NULL
nm1517703	Jishnu	1979
nm1517724	Ji-moo Kim	NULL
nm1517825	David Maddox	1975
nm1517883	John Montanaro	NULL
nm1517918	Dmitriy Nikulin	NULL
nm1517973	Chris Pickle	NULL
nm1517976	Chris Pine	1980
nm1517996	Greg Quinn	NULL
nm1518097	Rajat Sharma	NULL
nm1518157	Joe Suba	1978
nm1518170	Steve Talt	NULL
nm1518309	Mimi Alain	NULL
nm1518334	Saloni Aswani	1987
nm1518350	Julia Batinova	NULL
nm1518372	LÃƒÂ©onore Boulanger	NULL
nm1518373	Marie Bouquet	NULL
nm1518428	Christie Cole	1979
nm1518432	Carole Contant	NULL
nm1518485	Karen Felber	NULL
nm1518752	Megan Pearson	NULL
nm1518897	Tina Vaughan	NULL
nm1519082	Mike Downie	NULL
nm1519088	Joseph Farris	NULL
nm1519126	Joe Romby	NULL
nm1519133	Antwan Smith	1976
nm1519143	Jim Avignon	NULL
nm1519182	Sang-ho Lee	NULL
nm1519201	Tim Nackashi	NULL
nm1519219	Fred Story	NULL
nm1519253	Robert Budreau	1974
nm1519262	Miguel ÃƒÂngel CÃƒÂ¡rcano	NULL
nm1519279	Jan-Christoph Glaser	NULL
nm1519303	Ho-joon Kim	NULL
nm1519363	Ham Tran	NULL
nm1519381	Mark Crutch	NULL
nm1519391	Lane Farnham	NULL
nm1519409	Paolo Maselli	NULL
nm1519585	Hans Klok	1969
nm1519666	Eddie Redmayne	1982
nm1519968	Judd Ehrlich	NULL
nm1519998	Antonio J. GarcÃƒÂ­a	NULL
nm1520017	Francisco PayÃƒÂ³ GonzÃƒÂ¡lez	1975
nm1520106	Young-rho Kim	NULL
nm1520202	Pepe MillÃƒÂ¡n	NULL
nm1520389	Tai Uhlmann	NULL
nm1520491	David Bergstein	NULL
nm1520573	Javier Linares	NULL
nm1520886	MarÃƒÂ­a InÃƒÂ©s GonzÃƒÂ¡lez	NULL
nm1520912	Robert Mearns	NULL
nm1520918	Kamal Pandey	NULL
nm1520934	Alessandro Scippa	NULL
nm1520945	Sebastian Toro	NULL
nm1521063	Linda Larson	NULL
nm1521069	Christopher Allen	1970
nm1521100	Pete Bush	NULL
nm1521162	Pablo GÃƒÂ³mez	NULL
nm1521209	James McDonald	1972
nm1521268	Subair	NULL
nm1521381	Nayanthara	1984
nm1521386	MarÃƒÂ­a Pastor	NULL
nm1521514	Shaji Kumar	NULL
nm1521598	Peter Stewart	NULL
nm1521890	Sonia MartÃƒÂ­nez	NULL
nm1522136	Ann McDonald	NULL
nm1522190	Alain Vasquez	NULL
nm1522237	Nadia Angelini	NULL
nm1522252	Mitko Apostolovski	1955
nm1522280	Aswathy	NULL
nm1522340	Anna Maria Barbera	1962
nm1522356	Bobbi Jean Basche	NULL
nm1522396	Dunja Bengsch	NULL
nm1522414	Bryan Bessor	NULL
nm1522436	Fatima Biriski	NULL
nm1522437	Anthony J. Bishop	NULL
nm1522535	Barbara Bratton	NULL
nm1522578	Maximilian BrÃƒÂ¼ckner	1979
nm1522597	Patrick Burleigh	NULL
nm1522723	Matthieu Charter	1978
nm1522759	Marieta Chukovska	NULL
nm1522819	Grady Cousins	NULL
nm1522872	Nithya Das	NULL
nm1522888	Katia De Val	1976
nm1522920	Serdar Deniz	NULL
nm1523026	Karuna Eberl	NULL
nm1523077	Johan Fabricius	1899
nm1523103	Justyna Feicht	NULL
nm1523105	Jutta Feit	NULL
nm1523195	YÃƒÂ»ko Fueki	1979
nm1523387	John Hakalax	NULL
nm1523496	Dallas Holloway	NULL
nm1523568	Arturo Infante	NULL
nm1523589	Ina Ivanceanu	NULL
nm1523599	Hisato Izaki	1984
nm1523600	YÃƒÂ»suke Izaki	1984
nm1523623	Charity Jeffries	NULL
nm1523673	Shu-Kai Chung	1966
nm1523727	Fily Keita	NULL
nm1523729	Saso Kekenovski	NULL
nm1523857	Iakov Kultiasov	NULL
nm1523899	Sara Malakul Lane	1983
nm1523948	Pappan	NULL
nm1524053	C.D. M.	NULL
nm1524066	Elidh MacQueen	1986
nm1524147	Anil Mattoo	NULL
nm1524367	Nandana	NULL
nm1524395	John-Paul Nickel	1978
nm1524406	Nelida Nin	NULL
nm1524641	Giacco Pojero	NULL
nm1524682	Cristina Proserpio	NULL
nm1524892	Alonso Salazar	NULL
nm1525010	T.A. Shahid	NULL
nm1525028	Sergei Shemarkin	NULL
nm1525067	Wannakit Sirioput	NULL
nm1525107	Giovanni Sollima	1962
nm1525149	Maja Stankovska	NULL
nm1525293	Charles Tentindo	NULL
nm1525331	Stanimir Trifonov	1958
nm1525382	Adam Valuckas	NULL
nm1525426	Kimi Verma	1977
nm1525434	Nino Vetri	NULL
nm1525456	Vincent Vittorio	1980
nm1525480	Jacobo VÃƒÂ¡zquez-Dodero	NULL
nm1525501	Ann Warungu	NULL
nm1525539	Molly Windham	NULL
nm1525636	Vincent de Jesus	NULL
nm1525673	Alessandro Aleotti	1972
nm1525688	Aravind Akash	NULL
nm1525948	Ashton Holmes	1978
nm1525968	Benedict Ives	NULL
nm1525994	Marko Kovacevic	NULL
nm1526214	Tyler Ross	NULL
nm1526223	Daniel Samonas	1990
nm1526352	Jaimie Alexander	1984
nm1526359	Gidget Anthony	NULL
nm1526392	Kerry Brady	NULL
nm1526409	Kristin Carter	NULL
nm1526597	Christina Macris	NULL
nm1526746	Susana Tejera	NULL
nm1526947	Giovanni DAngelo	NULL
nm1527010	Robert EgÃƒÂ¼es	NULL
nm1527072	Shannon Burgan	NULL
nm1527112	Emmanuel Riche	NULL
nm1527115	MarÃƒÂ­a Rubin	NULL
nm1527126	Roberto Aporte	NULL
nm1527127	George Artope	NULL
nm1527128	Roberto Benavides	NULL
nm1527136	Matt Frank	NULL
nm1527153	Raja Mohammad	NULL
nm1527175	Thomas Waidelich	NULL
nm1527186	Ken Adelman	NULL
nm1527337	Tracey Briggs	NULL
nm1527422	Eric Christie	NULL
nm1528162	Samantha Montgomery	NULL
nm1528479	Sophie Shaw	NULL
nm1528891	Steve Bunch	NULL
nm1529060	Josh Goode	NULL
nm1529186	Martin Kayser-Landwehr	NULL
nm1529213	Susannah Lowber	NULL
nm1529301	Jimmy Newell	NULL
nm1529506	Todd Tidwell	1977
nm1529622	James Chean	1962
nm1529625	Lowell Conn	NULL
nm1529677	Mineko Okamoto	NULL
nm1529680	Teresa Ortiz	NULL
nm1529699	Jeff Seidman	1980
nm1529872	Ted Rosnick	NULL
nm1529910	Oliver Holler	1967
nm1529994	AgustÃƒÂ­n Tapia	NULL
nm1530005	Nick Groff	1980
nm1530016	Vladimir Bogomolov	1924
nm1530082	Graham Bell	NULL
nm1530124	Scott Douglas	NULL
nm1530143	Kelly Green	NULL
nm1530172	Victor Jones	NULL
nm1530177	Jae-won Kim	1981
nm1530178	Tae-hyeon Kim	1981
nm1530254	Joe Scott	NULL
nm1530287	Mabel Adams	NULL
nm1530336	Tiffany Marie Wilson	1979
nm1530399	Brad Davis	NULL
nm1530407	JosÃƒÂ© LourenÃƒÂ§o	NULL
nm1530408	Dan OBrien	NULL
nm1530409	Martin Roy	NULL
nm1530412	Chris Stephens	NULL
nm1530413	Eric Thomas	NULL
nm1530433	Todd Douglas Miller	NULL
nm1530462	Stephen Barnes	NULL
nm1530832	Ji-hye Kim	NULL
nm1530843	Jos van der Linden	NULL
nm1530847	Robert M. Brewster	NULL
nm1530848	Bill Butler	NULL
nm1530957	Patrick Alessandri	NULL
nm1531004	Sharri Arlin	NULL
nm1531011	Mile Arsovski	NULL
nm1531046	Thimios Bakatakis	NULL
nm1531084	Emiliano Battista	NULL
nm1531103	Benzino	1964
nm1531105	TamÃƒÂ¡s Beregi	NULL
nm1531108	Ramsey Bergeron	NULL
nm1531117	Xabier Berzosa	NULL
nm1531131	Laxman Bidari	NULL
nm1531137	Demetrio Bilbatua	1935
nm1531141	Andrij Bilous	NULL
nm1531164	Jason Bognacki	NULL
nm1531195	Cedrick Bradley	NULL
nm1531254	Suzanne Camilli	NULL
nm1531259	Luciano Cannito	1962
nm1531279	Jon Carrube	NULL
nm1531283	Frank Casanova	NULL
nm1531343	Choi-Yin Chan	NULL
nm1531364	Corey Cicci	1980
nm1531416	Germaine Cremiueux	NULL
nm1531425	DÃƒÂ¡vid CsÃƒÂ¡nyi	NULL
nm1531426	Ignacio Cuellar	NULL
nm1531492	Gyanendra Bahadur Deuja	NULL
nm1531511	Beverly Ditsie	NULL
nm1531524	Renate Dorrestein	1954
nm1531546	Claude Duthuit	NULL
nm1531570	Sarah Ellquist	1980
nm1531607	Laurent Fellous	NULL
nm1531611	Leroy Fergeson	NULL
nm1531624	Wes Fineday	NULL
nm1531645	Howard Fraiberg	NULL
nm1531686	Jon GaraÃƒÂ±o	NULL
nm1531700	Aleksey German	1976
nm1531737	Kuljeet Gosal	NULL
nm1531774	Pramod Gugalia	NULL
nm1531789	Laura Haapala	NULL
nm1531809	Christy Hamilton	NULL
nm1531934	Dennis Iliadis	NULL
nm1531967	Subhash Jaiswal	1985
nm1531990	Byeong-seok Jo	NULL
nm1532011	Kee Won Jung	NULL
nm1532069	Nashawn Kearse	1972
nm1532084	Diana Kettle	1983
nm1532094	Sven Kiesche	NULL
nm1532150	ÃƒÅ¾orvaldur Kristinsson	NULL
nm1532179	Melanie La Rosa	NULL
nm1532183	Olga Laboskina	NULL
nm1532195	Miguel ÃƒÂngel Lamata	NULL
nm1532226	Lain L. Lee III	NULL
nm1532235	Zani Leo	NULL
nm1532265	Zhenyun Liu	NULL
nm1532293	Oleg Lukichyov	1969
nm1532344	Jackie Marcus Schaffer	NULL
nm1532410	Brice McMillon	NULL
nm1532488	Blerti Murataj	NULL
nm1532511	Namitha	1981
nm1532523	Eshom Nelms	NULL
nm1532584	GÃƒÂ¡bor OlÃƒÂ¡h J.	NULL
nm1532647	Michael Patrick Burke	1974
nm1532651	Usha Paudel	1983
nm1532653	Jaime PavÃƒÂ³n	NULL
nm1532727	Zsolt Priegel	NULL
nm1532737	Forrest Pruett	1965
nm1532779	Naman Ramachandran	NULL
nm1532823	Mary Catherine Reynolds	NULL
nm1532832	Jussi Riikonen	NULL
nm1532860	Justin Thomas Rowe	NULL
nm1532908	Neeta Saraiya	NULL
nm1532909	Rakesh Saraiya	NULL
nm1532934	Wish Schneither	NULL
nm1532960	Nazl Sejtablaeva	NULL
nm1533000	Dong-yeob Shin	NULL
nm1533009	Gautam Shrestha	NULL
nm1533010	Vasudev Shukla	NULL
nm1533089	Viktoria Spesivtseva	NULL
nm1533193	Danny Tarasevich	1978
nm1533201	Durul Taylan	NULL
nm1533242	Toshiie Tomida	NULL
nm1533269	Deepak Tripathi	NULL
nm1533270	Grace Lea Troje	NULL
nm1533402	Daniel DeBlanke	1977
nm1533522	Miguel ÃƒÂngel AijÃƒÂ³n	NULL
nm1533555	Bevan Bell	1977
nm1533560	Romain Berger	NULL
nm1533585	Peter D. Brown	1970
nm1533615	Eddie Cody	1954
nm1533708	Shaun Green	NULL
nm1533769	N.J. Jones	NULL
nm1533782	Amar Kapoor	NULL
nm1533854	Dab Malik	NULL
nm1533863	Jean-Baptiste Maunier	1990
nm1533869	James McCoy	NULL
nm1533878	Mike Meiners	1972
nm1533927	Alex OLoughlin	1976
nm1533954	Don Puglisi	NULL
nm1533974	Revaldo	NULL
nm1534042	Jay Snider	NULL
nm1534121	Maria Agnes	1980
nm1534170	Christa Crowe	NULL
nm1534182	Samantha Droke	1987
nm1534185	Derra Eaton	NULL
nm1534201	Grace Fulton	1996
nm1534219	Min Han	1981
nm1534226	Elisabeth Helander	1960
nm1534249	Michaela Lange	NULL
nm1534287	Mayko Nguyen	NULL
nm1534307	Huang Phong	NULL
nm1534308	Jennifer Poli	NULL
nm1534315	Sophia Reinero	NULL
nm1534484	Kathryn Bryant	NULL
nm1534490	Maria Friesen	NULL
nm1534497	Ian Nelms	NULL
nm1534499	Jamie Palmer	NULL
nm1534516	Lorena FernÃƒÂ¡ndez	NULL
nm1534530	Charles Maupin	NULL
nm1534546	Johannes Enders	NULL
nm1534553	Tae-seong Kim	NULL
nm1534558	Chris Mammone	NULL
nm1534594	Aitor Arregi	NULL
nm1534610	James Gable	NULL
nm1534618	Jin-min Kim	NULL
nm1534623	Matthew Marconi	NULL
nm1534628	Nicky Newman	NULL
nm1534650	Arne Hector	NULL
nm1534714	Billie-Suliat Baker	NULL
nm1534750	Frduah Boateng	NULL
nm1535094	Kristian Hornsleth	NULL
nm1535188	Tinsel Korey	1980
nm1535557	Chi Fai Chan	NULL
nm1535961	Mika Koskinen	NULL
nm1535964	Harri KÃƒÂ¤rkkÃƒÂ¤inen	1977
nm1536060	Jessica Petelle	NULL
nm1536149	Vincent Tsu	NULL
nm1536262	Min-su Lee	NULL
nm1536265	Frederic Luzy	NULL
nm1536308	Cheri Anderson	NULL
nm1536391	Ezra D. Landes	NULL
nm1536498	Hae-yeong Lee	NULL
nm1536561	Manuel Costa	NULL
nm1536588	Scott Hurst	NULL
nm1536610	Xavier Rodriguez	NULL
nm1536634	Jun Ichikawa	NULL
nm1536649	Ruben Arvizu	NULL
nm1536663	Eric Benton	NULL
nm1536873	Siraj	NULL
nm1536988	YÃƒÂ´ko Maki	1982
nm1536989	Mallika	NULL
nm1537096	John Laughlin	NULL
nm1537106	Roland Wagner	NULL
nm1537107	Andrew Watt	NULL
nm1537128	Joe Weber	NULL
nm1537192	Marina Komarova	NULL
nm1537536	Andreas Schumann	NULL
nm1537814	Juan FernÃƒÂ¡ndez	NULL
nm1537955	Adrienne Weiss	NULL
nm1537981	Marc Accensi	NULL
nm1537989	Armen Adilkhanyan	1965
nm1538015	IchirÃƒÂ´ Akasaki	NULL
nm1538020	Azra Akin	1981
nm1538079	Richard Angrignon	NULL
nm1538096	Miguel ÃƒÂngel Aparicio	NULL
nm1538141	Thurane AungKhin	1964
nm1538148	Manal Awad	NULL
nm1538175	Joel Bakan	NULL
nm1538200	Bapi-Tutul	NULL
nm1538210	Hilary Barraford	NULL
nm1538272	Matias Bergsten	NULL
nm1538397	Trent Bouts	NULL
nm1538552	Michela Cescon	1971
nm1538581	Sanjay Chauhan	NULL
nm1538673	Nancy P. Corbo	NULL
nm1538719	Donato Cruz	NULL
nm1538754	Edwina Pattison Daniels	NULL
nm1538758	Benedek Darvas	NULL
nm1538790	Tom Decuir	NULL
nm1538894	Balkrishna Doshi	1927
nm1538929	Paul Dunleavy	NULL
nm1539199	Magnus B. Gervol	NULL
nm1539272	Laraine Gordon	NULL
nm1539281	Bill J. Gottlieb	NULL
nm1539283	S. Runi Goyal	NULL
nm1539289	Max Grashof	NULL
nm1539413	Steinunn HarÃƒÂ°ardÃƒÂ³ttir	NULL
nm1539458	Craig Highberger	NULL
nm1539510	Dieter Hufschmid	NULL
nm1539511	Hannes Hufschmid	NULL
nm1539514	Klaus Hufschmid	NULL
nm1539515	Volker Hufschmid	NULL
nm1539516	Wolfgang Hufschmid	1934
nm1539553	Daisaku Ikuta	NULL
nm1539559	Toshihiro Imanishi	NULL
nm1539715	Dinesh Kampani	NULL
nm1539737	YÃƒÂ» Kashii	1987
nm1539808	Shi-deok Kim	NULL
nm1539859	Ching Kam Ko	NULL
nm1539901	Satoru Kotani	NULL
nm1539957	Svyatoslav Kurashov	NULL
nm1539962	Keiichi Kusunose	NULL
nm1540053	John Leccese	NULL
nm1540058	Han-yeol Lee	NULL
nm1540112	Rudi Liden	NULL
