id,title,director,year
JJo2,The Rocketeer,Johnston,1991
JJo5,Jumanji,Johnston,1995
JJo10,October Sky,Johnston,1999
JMd10,Hay Algo Alla Afuera,Maldonado,1989
JSh1,My Left Foot,Sheridan,1989
JSh2,The Field,Sheridan,1991
JSh4,In the Name of The Father,Sheridan,1993
JSh8,The Boxer,Sheridan,1998
KBr1,Henry V,Branagh,1989
KBr3,Dead Again,Branagh,1991
KBr10,Strauss,Branagh,1992
KBr12,Peter's Friends,Branagh,1992
KBr14,Much Ado About Nothing,Branagh,1993
KBr16,"A Mid-Winter's Tale ",Branagh,1996
KBr17,"William Shakespeare's Romeo and Juliet ",Branagh,1996
KBr18,Hamlet,Branagh,1996
KBr20,The Theory of Flight,Branagh,1998
KBr21,Love's Labor Lost,Branagh,1999
KSk10,Zero City,Shaknazarov,1989
LPu1,Old Gringo,Puenzo,1989
MNa10,Salaam Bombay!,Nair,1991
MNa13,Missisipi Masala,Nair,1992
MNa18,"Kama Sutra, A Tale of Love",Nair,1997
MCJ1,Scandal,CatonJones,1989
MCJ10,Memphis Belle,CatonJones,1990
MCJ12,Doc Hollywood,CatonJones,1991
MCJ14,This Boy's Life,CatonJones,1993
MCJ16,Rob Roy,CatonJones,1995
MCJ18,The Jackal,CatonJones,1997
Mgy5,Human Nature,Gondry,2001
MiB10,Raspad,Belikov,1989
MLa10,Pet Sematary,Lambert,1989
MLa15,Grand Isle,Lambert,1992
MLa19,Pet Sematary II,Lambert,1996
MLm1,Heathers,M.Lehman,1989
MLm5,My Giant,M.Lehman,1998
MTU10,The Wash,Uno,1989
PAR10,Field of Dreams,P.A.Robinson,1989
PAR14,Sneakers,P.A.Robinson,1992
PhN10,Dead Calm,Noyce,1989
PhN14,Patriot Games,Noyce,1989
PhN17,Sliver,Noyce,1993
PhN20,The Saint,Noyce,1997
PhN22,The Bone Collector,Noyce,1999
PPz10,Frau Berta Garlan,Patzak,1989
PTi10,Eh' die Fledermaus ihren Flug Beendet,Timars,1989
PTV10,Fear,Vince,1989
RaH7,Children of a Lesser God,Haines,1989
RaH10,The Doctor,Haines,1990
RaH15,Wrestling Ernest Hemingway,Haines,1993
RaM10,Stand and Deliver,Menendez,1989
RBi10,Vampire's Kiss,Bierman,1989
RJe1,La Lectrice,Jean,1989
RRa10,Best of the Best,Radler,1989
ShT10,"Tetsuo, the Iron Man",Tsukamoto,1989
SKo1,The Fabulous Baker Boys,Kloves,1989
SKo2,Flesh and Bone,Kloves,1993
Sko5,Moonlight and Valentino,Kloves,1995
StS1,"sex, lies, and videotape",Soderbergh,1989
StS2,Kafka,Soderbergh,1991
StS5,King of the Hill,Soderbergh,1993
StS10,Out of Sight,Soderbergh,1998
StS13,Ocean's Eleven,Soderbergh,2001
StS14,Solarisn,Soderbergh,2002
TBi10,Star Trap,Bigat,1989
THy6,Superstar: The Karen Carpenter Story,Haynes,1999
THy10,Poison,Haynes,1991
THy14,Safe,Haynes,1995
TSz1,"Fear, Anxity, and Depression",Solondz,1998
TSz5,Welcome to the Dollhouse,Solondz,1996
TSz10,Happiness,Solondz,1998
WHB10,The Four Deuces,Busnell,1989
WSh1,Star Trek V: The Final Frontier,Shatner,1989
Z8910,Meet the Applegates,UnYear89,1989
Z8915,Legal Eagles,UnYear89,1989
AAt10,A Place in the World,Aristarain,1994
ACu10,Love in the Time of Hysteria,Cuaron,1990
ACu15,"Murder, Obliquely",Cuaron,1990
ACu20,The Little Princess,Cuaron,1995
ACu23,Great Expectations,Cuaron,1998
AGo10,Eau/Ganga,Gopalakrishnan,1990
AmN1,Look Who's Talking,Neckerling,1990
AMo10,Pump Up the Volume,Moyle,1990
AMo13,The Gun in Betty Lou's Handbag,Moyle,1992
AMo15,New Waterford Girl,Moyle,2000
AMz1,The China Lake Murders,A.Metzger,1990
AMz5,Back to School,A.Metzger,1990
APk10,Zeit der Rache,Peschke,1990
APl10,Let's Get Romantic,Palekar,1990
ASp10,The Shooting Gallery,Sopsits,1990
ARt1,For All Mankind,Reinert,1990
ASS10,The Chosen One: Shandou,Sharma,1991
BBz10,Allegro Non Troppo,Bozetto,1990
BJq5,The Disenchanted,Jacquot,1990
BJq10,A Single Girl,Jacquot,1995
BJq15,The School of Flesh,Jacquot,1999
ChM20,Waiting for the Light,Monger,1990
CSc10,The German Chainsaw Massacre,Schlingensief,1990
CWm10,Superstar: The Life and Times of Andy Warhol,Workman,1990
DbC10,"Deadly Deception: General Elecric, Nuclear Wepons and Our Environment",Chasnoff,1990
DlB3,Paradise Park,Dan.Boyd,1992
EmE10,Men at Work,Estevez,1990
FFf10,Spymaker,Fairfax,1990
FFo10,Kracht,Fokkema,1990
FrM1,Arachnophobia,F.Marshall,1990
FrM6,Congo,F.Marshall,1995
FrM10,Sixth Sense,F.Marshall,1999
GaO10,Bikini Carwash Company 2,Orona,1990
GeA10,Miami Blues,Armitage,1990
GeA30,Grosse Point Blank,Armitage,1997
GSl10,The Vanishing,Sluizer,1990
GSl12,The Vanishing,Sluizer,1993
HlH1,The Unbelievable Truth,Hartley,1990
HlH2,Trust,Hartley,1991
HlH3,Simple Men,Hartley,1992
HlH9,Henry Fool,Hartley,1998
HoF10,Quick Change,Friedman,1990
HPe10,"Howling VI, the Freaks",Perello,1990
IDa10,Kill Me Again,Dahl,1990
IDa14,Red Rock West,Dahl,1992
IDa17,The Last Seduction,Dahl,1994
IDa19,Rounders,Dahl,1998
IEl10,The Day after Trinity: J. Oppenheimer and the Atomic Bomb,Else,1990
IHs10,Tales from the Darkside- The Movie,J.Harrison,1990
IlE10,My Twentieth Century,Enyedi,1990
IMN10,Henry: Portrait of a Serial Killer,McNaughton,1990
IMN12,"Sex, Drugs, Rock and Roll",McNaughton,1991
IMN15,Mad Dog and Glory,McNaughton,1993
IMR10,Kid,J.Robinson,1990
IPS1,Joe Versus the Volcano,Shanley,1990
IsF10,Desert Kickboxer,Florentine,1991
JdA10,Peepshow,dAmato,1990
JDo10,Ponette,Doillon,1996
JFC10,China Cry,J.Collier,1990
JGb3,Living in the World,J.Gibbons,1990
JGb7,Fugitive in Paris,J.Gibbons,1991
JGb10,The Genius,J.Gibbons,1992
JMe1,Of Flesh and Blood,Mentges,1990
JLz1,La Zoo Nuit,Lauzon,1990
JLz2,Leolo,Lauzon,1992
JmZ10,Little Sister,Zeilinger,1990
JnL10,Nuns on the Run,Lynn,1990
JnL12,My Cousin Vinny,Lynn,1992
JnL13,The Distinguished Gentleman,Lynn,1993
JnL15,Greedy,Lynn,1994
JnL18,Trial and Error,Lynn,1997
JnN9,The Mind's Eye,Nickman,1990
JnN10,Third Stone From the Sun,Nickman,1990
JoA10,Tune in Tomorrow,Amiel,1990
JoA13,Somersby,Amiel,1993
JoA15,"Copy Cat ",Amiel,1995
JoA19,Entrapment,Amiel,1999
JWB10,Comment faire l'amour avec un negre sans se fatigue,Benoit,1990
JZu10,Ghost,J.Zucker,1990
JZu15,Posse West,J.Zucker,1995
LuD1,La Promesse,Dardenne,1996
LuD4,Rosetta,Dardenne,1999
MnK10,The Fool,Kaul,1990
MnK15,Siddheshwari,Kaul,1992
MnK20,The Cloud Door,Kaul,1994
KaB10,Marleneken,Brandauer,1990
KaA9,Project Tinman,Arthur,1990
KaA10,Shadow of a Doubt,Arthur,1991
KeC1,Dances with Wolves,Kostner,1990
KeC5,Waterworld,Kostner,1995
KeC7,The Postman,Kostner,1997
Khi20,After Life,Hirokazu,1999
KvR10,20 Bucks,Rosenfeld,1993
LiH10,Silk Stockings,Hassani,1990
LYa10,Misplaced,Yansen,1990
LuM10,White Palace,Mandoki,1990
LuM13,Born Yesterday,Mandoki,1993
LuM16,When a Man Loves a Woman,Mandoki,1994
LuM21,Message in a Bottle,Mandoki,1999
LuM25,Angel Eyes,Mandoki,2001
LyD10,Dream Machine,Dayton,1990
LzB10,Force of Circumstance,L.Baer,1990
MiJ5,L.A. Story,M.Jackson,1991
MiJ10,The Bodyguard,M.Jackson,1992
MiJ12,Clean Slate,M.Jackson,1994
MiJ15,Volcano,M.Jackson,1997
MMr10,Roger and Me,M.Moore,1990
MPe5,The Debt,M.Pereira,1990
MPe10,La Ultima Siembra,M.Pereira,1990
MSh10,Luv,Shisgal,1990
MSm10,The Tall Guy,M.Smith,1990
MSm14,Radioland Murders,M.Smith,1994
MSm17,Bean,M.Smith,1997
MSp2,Le Petit Criminel,Spinosa,1990
MSp5,Elisa,Spinosa,1996
MSp10,La Parenthese Enchantee,Spinosa,2000
MVh10,"Das Schrecklische M\""adchen",M.Verhoeven,1990
MvT10,The Return,vonTrotta,1990
MYa10,Fire Festival,Yanagimachi,1990
MYa15,Farewell to the Land,Yanagimachi,1991
MYa20,"Ai Ni Tsuite, Tokyo",Yanagimachi,1992
NGp10,The Pathfinder,Gaup,1990
NMk10,Queen of Diamonds,Menkes,1990
NRe6,Longtime Companion,Rene,1990
NRe10,Prelude to a Kiss,Rene,1992
OhG10,Six Degrees of Seperation,Guare,1990
PCo10,You Can't Do That! Hard Day's Night,P.Collins,1990
OlA10,Paris s'eveille,Assayas,1990
OlA14,Irma Vep,Assayas,1997
OlA15,"Late August, Early September",Assayas,1999
OlA16,Destinees Sentimentales,Assayas,1999
PnM8,Big,P.Marshall,1989
PnM10,Awakenings,P.Marshall,1990
PnM11,Year of the Comet,P.Marshall,1992
PnM12,A League of their Own,P.Marshall,1992
PnM14,Renaissance Man,P.Marshall,1994
PnM18,The Preacher's Wife,P.Marshall,1996
PhJ10,State of Grace,Joanou,1990
PhJ13,Final Analysis,Joanou,1992
PhS10,Mr.~Frost,Setbon,1990
PLe10,Monsieur Hire,Leconte,1990
PLe12,Le Mari de la Coiffeuse,Leconte,1991
PLe15,Yvonne's Perfume,Leconte,1994
PLe16,Le grands ducs,Leconte,1995
PLe17,Ridicule,Leconte,1996
PLe21,Girl on the Bridge,Leconte,2000
PRP10,Merret Oppenheim,RobertsonPearce,1990
PuA10,A Story of Boys and Girls,Avati,1990
PvL1,Taxi Blues,Lungin,1990
PvL5,The Wedding,Lungin,1999
ReH10,Die Hard 2,Harlin,1990
ReH16,Cliffhanger,Harlin,1993
RGu10,Fabula de la Bella Palomera,Guerra,1988
RGu15,Er\'endira,Guerra,1991
RHe10,Trouble Behind,R.Henson,1990
RHr8,Road House,Herrington,1990
RHr10,Gladiator,Herrington,1992
RHr12,Striking Distance,Herrington,1992
RnH10,House Party,R.Hudlin,1990
RnH13,Boomerang,R.Hudlin,1992
RPr10,Write to Kill,Preuss,1990
RRe10,A Few Good Men,Regan,1992
RSS10,Graveyard Shift,R.S.Singleton,1990
RtG10,Selznick,Rita~Gam,1990
RtG12,Karol Bardosh,Rita~Gam,1991
RWe10,Twelfth Night,Wertheim,1990
SBa10,Teenage Mutant Ninja Turtles,Barron,1990
SBa15,Coneheads,Barron,1993
SBa20,Teenage Mutant Ninja Turtles 2,Barron,1992
SBa22,Teenage Mutant Ninja Turtles 3,Barron,1994
SCz10,La Luna en el Espejo,Caiozzi,1990
SgP10,The Color of Pomegranates,Parajanov,1990
SnT20,Police Story III: Supercop,Tong,1990
SnT22,Drunken Master,Tong,1994
SnT26,Rumble in the Bronx,Tong,1996
SnT28,Mr. Magoo,Tong,1998
SOe10,"Ace Ventura, Pet Detective",Oedekerk,1990
SOe12,"Ace Ventura, Pet Detective",Oedekerk,1992
SOe15,Nothing to Loose,Oedekerk,1997
TDv10,"Distant Voices, Still Lives",T.Davies,1990
TSa1,Night of the Living Dead,Savin,1990
TSt1,Rosenkrantz and Guildenstern are Dead,Stoppard,1990
ViA10,Satan,Aristov,1990
WaC1,Grim Prarie Tales,W.Coe,1990
PMC10,Pool of Thanatos,McCandless,1990
WhS1,Metropolitan,Stillman,1990
WhS3,Barcelona,Stillman,1994
WhS5,The Last Days of Disco,Stillman,1998
WhS6,Chloe,Stillman,1998
XaK10,Journey of Hope,Koller,1990
YaY5,Last Call,Yosha,1990
YaY10,Sexual Response,Yosha,1992
YKo10,A Rough Sketch of a Spiral,Kojima,1990
YZh4,Beijing Bastards,Y.Zhang,1990
YZh6,Sons,Y.Zhang,1992
YZh8,The Square,Y.Zhang,1994
YZh14,"East Palace, West Palace",Y.Zhang,1998
YZh15,Not One Less,Y.Zhang,1999
YZh16,Shower,Y.Zhang,2000
Z9010,The Wonder Years,UnYear90,1990
Z9020,Black Magic Woman,UnYear90,1990
Z9030,"Spies, Lies, and Naked Things",UnYear90,1990
Z9040,China Beach,UnYear90,1990
Z9050,The Experts,UnYear90,1990
Z9060,Comperes,UnYear90,1990
Z9070,Jetsons: The Movie,UnYear90,1990
ACp10,Vito e gli Altri,Capuano,1991
AdD10,Ta Dona,Drabo,1991
ADz10,Zebrahead,Drazan,1991
ADz15,Imaginary Crimes,Drazan,1991
AGl10,The Mambo Kings,Glimcher,1991
AGl12,Just Cause,Glimcher,1995
AKe1,"Madonna, Truth or Dare",Keshishian,1991
AKe5,With Honors,Keshishian,1994
AMi10,"Truly, Madly, Deeply",Minghella,1991
AMi12,Mr.~Wonderful,Minghella,1993
AMi15,The English Patient,Minghella,1996
AMi19,The Talented Mr. Ripley,Minghella,2000
ASi10,Do or Die,Sitaris,1991
AxC10,Star Time,Cassini,1991
BDu2,A Rage in Harlem,B.Duke,1991
BDu3,The Cemetery Club,B.Duke,1993
BDu4,Sister Act 2,B.Duke,1993
BDu10,Hoodlum,B.Duke,1997
BMo10,The Puerto Rican Mambo (not a Musical),Model,1991
BrR1,Outremer,Rouan,1991
BrR5,Post Coitum,Rouan,1998
BS1,The Addams Family,Sonnenfeld,1991
BS4,For Love or Money,Sonnenfeld,1993
BS5,Addams' Family Values,Sonnenfeld,1993
BS6,For Love or Money,Sonnenfeld,1993
BS8,Get Shorty,Sonnenfeld,1995
BS10,Men in Black,Sonnenfeld,1997
BS15,Wild Wild West,Sonnenfeld,1999
ByS10,The Usual Suspects,B.Singer,1991
ByS15,Apt Pupil,B.Singer,1998
ByS17,X-Men,B.Singer,2000
CDN10,Body Talk,Nube,1991
CMe1,A World Apart,Menges,1991
CMe10,CrissCross,Menges,1992
CPc10,The Little Prince Said,C.Pascal,1991
DHr10,Deceived,Dm.Harris,1991
DHr12,Bad Company,Dm.Harris,1994
DKl10,Future Kick,Klaus,1991
DMH10,House Party II,McHenry,1991
DMH15,Jason's Lyric,McHenry,1994
DMk10,1991: The Year Punk Broke,D.Markey,1991
DSu10,Feast of the Gods,D.Sutherland,1991
DSu20,Out of Sight,D.Sutherland,1993
DZu12,The Naked Gun 2 1/2: The Smell of Fear,Zucker,1991
ECh10,The Quarrel,E.Cohen,1991
EDi10,Juice,Dickerson,1991
EDi12,Surviving the Game,Dickerson,1994
EDi14,Tales from the Crypt: Demon Knight,Dickerson,1995
EmB10,Brute Charm,Breer,1991
EdY10,A Summer for Love,Yang,1991
EdY18,Yi Yi,Yang,1999
FDF10,Scissors,DeFelitta,1991
FrG10,"Curse II, The Bite",Goodwin,1991
FrH10,After Shock,F.Harris,1991
FWs10,Three Days To A Kill,F.williamon,1991
FxB10,Hearts of Darkness,Bahr,1991
HfK10,London Kills Me,Kureishi,1992
HrH1,Im Kreise der Lieben,Huntgeburth,1991
HyS7,Slow Bob in the Third Dimension,Selick,1991
HyS10,The Nightmare Before Christmas,Selick,1993
IBl10,The Search for Signs of Intelligent Life in the Universe,Bailey,1991
IBl15,China Moon,Bailey,1994
IiS5,The Hours and Times,Softley,1991
IiS10,Backbeat,Softley,1994
IiS15,Hackers,Softley,1996
IiS17,Wings of the Dove,Softley,1997
IrS10,In the Shadow of the Stars,Scaraf,1991
ISn1,Boyz N the Hood,J.Singleton,1991
ISn3,Poetic Justice,J.Singleton,1993
ISn4,Higher Learning,J.Singleton,1993
IWk1,Guilty by Suspicion,I.Winkler,1991
IWk3,Night and the City,I.Winkler,1992
IWk5,The Net,I.Winkler,1995
IWk10,At First Sight,I.Winkler,1999
JaR10,In Sog der Angst,Ruzicka,1991
JAv10,Fried Green Tomatoes,Avnet,1991
JAv15,Up Close and Personal,Avnet,1996
JAv16,Red Corner,Avnet,1997
JAv18,Things You Can Tell Just by Looking at Her,Avnet,2000
JBm10,The Room,Balsmeyer,1991
JDr10,A Kiss Before Dying,J.Dearden,1991
JeR10,The Marying Man,Rees,1991
JiF10,Run of the House,Felter,1991
JLi10,Paris is Burning,Livingston,1991
JoF1,Little Man Tate,J.Foster,1991
JoF5,Home for the Holidays,J.Foster,1995
JLp1,Impromptu,Lapine,1991
JoB10,Wildfeuer,Baier,1991
JSv10,Elementary School,Sverak,1991
JSv15,Kolya,Sverak,1997
JVa10,Hangin' with the Homeboys,Vasquez,1991
JVD5,Toto,VanDormael,1991
JVD10,Toto le H\'eros,VanDormael,1992
JyR1,Zoo Radio,J.Roach,1991
JyR2,"Austin Powers, International Man of Mystery",J.Roach,1997
JyR3,Mystery Alaska,J.Roach,1999
JyR4,"Austin Powers, The Spy Who Shagged Me",J.Roach,1999
KeR10,Robin Hood: Prince of Thieves,K.Reynolds,1991
KeH10,Strictly Business,Hooks,1991
KuA10,Bounty Hunter,K.Anderson,1991
LrA10,Carmen,Lr.Anderson,1992
LFZ1,Rush,L.F.Zanuck,1991
LSP10,"Sao Paulo, S.A.",Person,1991
MAD10,Paradise,Donoghue,1991
MiH10,Soapdish,M.Hoffman,1991
MiH15,Restoration,M.Hoffman,1995
MiH18,A Midsummer Nights Dream,M.Hoffman,1999
MKb10,Mobsters,Karbelnikoff,1991
MKi10,Dangerous Toys,Kitrosser,1991
MKl10,Ostkreuz,Klier,1991
MoA10,Amazonia: Voices from the Rainforest,Aguirre,1991
MRP10,New Jack City,MrVanPeebles,1991
MRP14,Posse,MrVanPeebles,1993
MtR1,Straight out of Brooklyn,M.Rich,1991
MtR5,The Inkwell,M.Rich,1994
MtR10,The King and I,M.Rich,1999
MTs10,I Thought It Was Love,Troisi,1991
MuT10,Toubab Bi,Toure,1991
NBr10,Dark Obsession,Broomfield,1991
NBr17,Kurt and Courtney,Broomfield,1998
NiP5,Creature Comforts,Park,1991
NiP10,The Wrong Trousers,Park,1993
NiP17,Chicken Run,Park,2000
NyA10,Dom Ne Peske,Adomenaite,1991
OKa10,"Gizli Y\""uz",Kavur,1991
PGl10,Cheerleaders,Glickler,1991
PHw8,Bill and Ted's Excellent Adventure,Hewitt,1991
PHw10,Bill and Ted's Bogus Journey,Hewitt,1991
PlM10,Fathers and Sons,Mones,1991
PRs10,The Pope Must Die[t],P.Richardson,1991
PSp10,Prison Stories: Women on the Inside,Spheeris,1991
PSp12,Wayne's World,Spheeris,1991
PSp14,The Beverly Hillbillies,Spheeris,1993
RdD10,The Super,Daniel,1991
RlE5,Eye of the Storm,Emmerich,1991
RlE10,Universal Soldier,Emmerich,1992
RlE20,Independence Day,Emmerich,1996
RlE22,Godzilla,Emmerich,1998
RlE24,The Patriot,Emmerich,2000
RLl10,Slacker,Linklater,1991
RLl13,Dazed and Confused,Linklater,1993
RLl15,Before Sunrise,Linklater,1995
RLl18,Suburbia,Linklater,1997
RLl21,Before Sunset,Linklater,2004
RSm10,The `O' Case,R.Simon,1991
RUn10,City Slickers,Underwood,1991
SCa10,The Ballad of the Sad Cafe,Callow,1991
SeP1,The Indian Runner,S.Penn,1991
SeP2,The Crossing Guard,S.Penn,1994
SHL2,Bloody Morning,Li,1991
SHp5,Predator II,S.Hopkins,1991
SHp10,Blown Away,S.Hopkins,1994
SHp13,"I Love You, I Love You Not",S.Hopkins,1997
SLe10,Double Impact,Lettich,1991
SLe12,Lionheart,Lettich,1992
SLe15,Knock Off,Lettich,1998
SNa10,The Cherry Orchard,Nakahara,1991
SpJ9,Being John Malkovich,Jonze,1999
SpJ13,Adaptation,Jonze,2002
StN10,"Paris, Roman d'une Ville",S.Neumann,1991
SyC5,Another Damaging Day,Cochran,1991
SyC10,My New Gun,Cochran,1992
THg25,The Butcher's Wife,T.Hughes,1991
THg33,The Iron Giant,T.Hughes,1999
Tki5,Hana-Bi,Kitano,1995
Tki7,Fireworks,Kitano,1998
TLW1,And the Sea Will Tell,T.L.Wallace,1991
TLW5,Holy Matrimony,T.L.Wallace,1994
ToC10,And You Thought Your Parents Were Weird,Cookson,1991
TuB10,Piano Piano Bacaksiz,Basaran,1991
VNf10,"Meine Tochter geh\""ort mir",Naefe,1991
WHj1,Chameleon Street,W.Harris,1991
Z9110,Deadlock,UnYear91,1991
Z9120,Madame Bovary,UnYear91,1991
Z9140,Murder in New Hampshire,UnYear91,1991
AAn10,Gas Food Lodging,Anders,1992
AAn12,Mi Vida Loca,Anders,1994
AAN14,Four Rooms,Anders,1995
AbH1,Menace II Society,Alb.Hughes,1992
ADg10,The Moneytree,Dienstag,1992
AfA10,Like Water for Chocolate,Arau,1992
AJd10,Fanfan,Jardin,1992
ANe10,Voyage of Terror,Negrin,1992
AnW10,Split: William to Chrysis,Weeks,1992
AWk10,Traces of Red,Wolk,1992
BaL1,Strictly Ballroom,Luhrmann,1992
BaL4,Romeo and Juliet,Luhrmann,1996
BaL9,Moulin Rouge,Luhrmann,2001
BCr10,Mr.~Saturday Night,Crystal,1992
BeR10,Candyman,B.Rose,1992
BeR12,Immortal Beloved,B.Rose,1995
BeR16,Anna Karenine,B.Rose,1996
BKi10,Antonia and Jane,Kidron,1992
BKi12,Used People,Kidron,1993
BKi19,Swept from the Sea,Kidron,1998
BLv10,Beethoven,Levant,1992
BLv12,Beethoven's 2nd,Levant,1992
BLv15,The Flintstones,Levant,1994
BLw10,"The Favor, the Watch, and the Very Big Fish",B.Lewin,1992
BrL10,The Lawnmower Man,B.Leonard,1992
BrL15,Hideaway,B.Leonard,1995
BSm10,Bebe's Kids,B.Smith,1992
ByP10,Mistress,Primus,1992
CaF10,One False Move,C.Franklin,1992
CrB10,That Night,Bolotin,1992
CRd10,Amityville 1992: It's About Time,Randel,1992
CsS10,Where Angels Fear to Tread,Sturridge,1992
CsS15,Fairy Tale: A True Story,Sturridge,0
CVi10,La Discrete,C.Vincent,1992
CVi16,La seperation,C.Vincent,1998
CyS1,Strangers in Good Company,C.Scott,1992
DeR10,Unbecoming Age,Ringel,1992
DFi10,Alien 3,Fincher,1992
DFi15,Seven,Fincher,1995
DFi17,The Game,Fincher,1997
DJR10,Sarafina!,Roodt,1992
DJR15,Dangerous Ground,Roodt,1997
DPa10,Hercules Returns,D.Parker,1992
DPr10,Children of the Corn II,D.Price,1992
DPr12,Needful Things,D.Price,1993
DvR10,Politics,Roe,1992
FLr10,Emmanuelle 7,Leroi,1992
FRK10,Buffy the Vampire Slayer,Kuzui,1992
GeE10,Final Round,Erschbamer,1993
GeQ10,National Lampoon's Loaded Weapon 1,Quintano,1992
GGh5,Paar,Ghose,1992
GGh10,Padma Nadir Majhi,Ghose,1994
GgW10,Romper Stomper,G.Wright,1992
GMK10,Playboys,MacKinnon,1992
GMK15,Trojan Edge,MacKinnon,1995
GMK17,Hideous Kinky,MacKinnon,1999
GSa10,Mediterraneo,Salvatores,1992
GSi10,Of Mice and Men,Sinisi,1992
GSr10,Wisecracks,G.Singer,1992
HaK10,Return to the Promised Land,Katchatrian,1992
HaK20,Last Station,Katchatrian,1994
HCn10,Hunger,Carlsen,1992
HDl10,Schtonk,Dietl,1992
HSa10,Krieg-Verwaltigungen-Kinder,Sander,1992
HwF10,The Public Eye,H.Franklin,1992
HWY10,Five Girls and a Rope,Yeh,1992
IdO10,Samba Traore,Ouedraogo,1992
IEy10,Project Shadowchaser,Eyres,1992
IKe1,Kyodai Makes the Big Time,Kerkhof,1992
IKe5,The Dead Man 2: Return of the Dead Man,Kerkhof,1994
ILs10,The Chameleons,Leslie,1992
IMu10,Aladdin,Musker,1992
IMu20,Hercules,Musker,1997
IMu22,Mighty Joe Young,Musker,1999
JAx10,Sex Symphony,Alexander,1992
JbB10,Beck,Bijl,1992
JCB10,Celine,Brisseau,1992
JDs10,Daughters of the Dust,Dash,1992
JeC10,Benny and Joon,Chechik,1992
JeC14,Diabolique,Chechik,1996
JRi10,L'Etat des Lieux,Richet,1992
JFs10,Cross my Heart,Fansten,1992
JGd2,Contempt,Goddard,1963
JGd10,De terre et de sang,Goddard,1992
JGd15,King Lear,Goddard,1997
JoM10,Proof,Moorhouse,1992
JoM15,A Thousand Acres,Moorhouse,1997
JOx10,Thank You and Goodnight,Oxenberg,1992
JxS10,Piemule,Sevcikova,1992
JxS12,Jakub,Sevcikova,1992
KCm10,Bangkok Hilton,K.Cameron,1992
KeG10,A Midnight Clear,K.Gordon,1992
KOr1,Newsies,Ortega,1992
KOr2,Hocus Pocus,Ortega,1993
KSt10,Rain Killer,K.Stein,1992
KWW8,Chungking Express,Wong,1996
KWW10,Happy Together,Wong,1997
KWW14,The Big Hit,Wong,1998
KWW16,In the Mood for Love,Wong,2000
LBx4,Cavale," L.Belvaux",2002
LBx5,Un Couple Epatant," L.Belvaux",2004
LBx6,Apres la vie," L.Belvaux",2004
LNg10,Gito the Ungrateful,Ngabo,1992
LuC10,The Inland Sea,Carra,1992
MkP1,Afraid of the Dark,M.Peploe,1992
MkG10,Sleepwalker,Garris,1992
MkG12,The Stand,Garris,1994
MkG15,The Shining,Garris,1997
MLs10,House of Cards,Lessac,1992
MMz10,The Fall Guy,Mitz,1992
MNv10,Danzon,Novaro,1992
MSw10,Children of the Dark,Switzer,1992
MwB10,Cremaster 5,Barney,1992
NcC10,Claire of the Moon,Conn,1992
NJi10,The Waterdance,Jimenez,1992
NlM10,Pain of Love,Malmros,1992
NoE1,This is my Life,N.Ephron,1992
NoE3,Sleepless in Seattle,N.Ephron,1993
NoE5,The Women,N.Ephron,1995
NoE8,You've got Mail,N.Ephron,1998
NSv10,Household Saints,Svoboda,1992
PCh10,Hear My Song,Chelsom,1992
PCh15,The Mighty,Chelsom,1998
PmR1,Miss Beatty's Children,Rooks,1992
QTa1,Reservoir Dogs,Tarantino,1992
QTa3,Pulp Fiction,Tarantino,1994
QTa6,Jackie Brown,Tarantino,1997
RBx10,Man Bites Dog,R.Belvaux,1992
RiS10,"You, Me, and Marley",Spence,1992
RMg5,Kumu Hula,R.MacDonald,1992
RMc10,Night Eyes II,R.MacDonald,1992
RMg10,Deep Blues,Mugge,1992
RMg15,The Kingdom of Zydeco,Mugge,1994
RMg17,Gather at the River,Mugge,1994
RrB10,Johnny Stecchino,Benigni,1992
RrB16,The Monster,Benigni,1996
RrB18,La Vita e Bella,Benigni,1998
RRz1,Mariachi,Rodriguez,1992
RRz3,Desperado,Rodriguez,1995
RRz4,From Dusk to Dawn,Rodriguez,1996
RRz5,Road Racers,Rodriguez,1997
RRz6,The Faculty,Rodriguez,1998
RSd10,The Linguini Incident,Shepard,1992
RTa5,Freddy's Dead: The Final Nightmare,Talalay,1992
RTa10,Ghost in the Machine,Talalay,1994
RTa14,Tank Girl,Talalay,1995
RTa15,The Ghost and the Darkness,Talalay,1996
RtM10,Requiem pour un Beau Sanscoeur,Morin,1992
SGy5,Paris Trout,Gyllenhaal,1992
SGy10,Waterland,Gyllenhaal,1992
SGy12,A Dangerous Woman,Gyllenhaal,1993
SHD10,Only The Brave,Dolz,1992
SoW1,Acting It Out,Wartman,1992
